31/03/2023, 9:18:44 pm,3,3
31/03/2023, 9:18:46 pm,2,2
31/03/2023, 9:18:48 pm,6,3
31/03/2023, 9:18:49 pm,5,2
31/03/2023, 9:18:51 pm,5,2
31/03/2023, 9:18:53 pm,6,4
31/03/2023, 9:18:54 pm,4,3
31/03/2023, 9:18:56 pm,3,3
31/03/2023, 9:18:58 pm,6,3
31/03/2023, 9:18:59 pm,5,4
31/03/2023, 9:19:01 pm,77,37
31/03/2023, 9:19:02 pm,80795,208
31/03/2023, 9:19:04 pm,1835034,354
31/03/2023, 9:19:06 pm,0,404
31/03/2023, 9:19:08 pm,0,785
31/03/2023, 9:19:09 pm,2,493
31/03/2023, 9:19:11 pm,3,563
31/03/2023, 9:19:12 pm,4,462
31/03/2023, 9:19:14 pm,5,957
31/03/2023, 9:19:15 pm,6,527
31/03/2023, 9:19:17 pm,2,1093
31/03/2023, 9:19:19 pm,5,1523
31/03/2023, 9:19:20 pm,6,1334
31/03/2023, 9:19:22 pm,13,1248
31/03/2023, 9:19:24 pm,8,1858
31/03/2023, 9:19:25 pm,3,2588
31/03/2023, 9:19:27 pm,11,2121
31/03/2023, 9:19:29 pm,1,238
31/03/2023, 9:19:30 pm,50870,72
31/03/2023, 9:19:32 pm,1532,22
31/03/2023, 9:19:33 pm,376,11
31/03/2023, 9:19:35 pm,77,5
31/03/2023, 9:19:37 pm,107,3
31/03/2023, 9:19:38 pm,88,3
31/03/2023, 9:19:40 pm,67,3
31/03/2023, 9:19:42 pm,59,3
31/03/2023, 9:19:43 pm,45,3
31/03/2023, 9:19:45 pm,33,3
31/03/2023, 9:19:46 pm,48,3
31/03/2023, 9:19:48 pm,29,1
31/03/2023, 9:19:50 pm,29,3
31/03/2023, 9:19:51 pm,25,2
31/03/2023, 9:19:53 pm,23,2
31/03/2023, 9:19:55 pm,11,3
31/03/2023, 9:19:56 pm,25,2
31/03/2023, 9:19:58 pm,21,2
31/03/2023, 9:20:00 pm,19,2
31/03/2023, 9:20:01 pm,21,2
31/03/2023, 9:20:03 pm,19,3
31/03/2023, 9:20:04 pm,18,2
31/03/2023, 9:20:06 pm,17,3
31/03/2023, 9:20:08 pm,17,3
31/03/2023, 9:20:09 pm,19,2
31/03/2023, 9:20:13 pm,16,2
31/03/2023, 9:20:14 pm,14,3
31/03/2023, 9:20:16 pm,15,2
31/03/2023, 9:20:18 pm,14,2
31/03/2023, 9:20:19 pm,15,2
31/03/2023, 9:20:21 pm,17,2
31/03/2023, 9:20:22 pm,13,1
31/03/2023, 9:20:24 pm,8,3
31/03/2023, 9:20:26 pm,12,2
31/03/2023, 9:20:27 pm,11,1
31/03/2023, 9:20:29 pm,13,2
31/03/2023, 9:20:31 pm,12,2
31/03/2023, 9:20:32 pm,13,2
31/03/2023, 9:20:34 pm,11,1
31/03/2023, 9:20:35 pm,10,3
31/03/2023, 9:20:37 pm,9,3
